Report;Date;Time of submition;Location;Activity;Quantity;Size;Species;Stinging Water;Report ID;Distance from coast;Jellies on the beach;Year;Season;Month;Gold;Website version;Week;Area;Zone;Lat.;Long.;bounding
Inshore;18/04/2018;18/04/2018 09:10;Tir-Shq;Swimming;0;Unspecified;0;0;21683;0-200;0;2018;Spring;4;0;2.0;16;North;5;32.849519;34.943390;100,456.34,600
Inshore;18/04/2018;18/04/2018 13:24;Atl-Tir;Swimming;0;Unspecified;0;0;21686;0-200;0;2018;Spring;4;1;2.0;16;North;6;32.849519;34.943390;100,456.34,600
Inshore;18/04/2018;18/04/2018 15:55;Dor-Atl;Swimming;0;Unspecified;0;0;21688;0-200;0;2018;Spring;4;0,5;2.0;16;North;7;32.849519;34.943390;100,456.34,600
Inshore;18/04/2018;18/04/2018 15:23;Jsr-Dor;Snorkeling;2;0-10;Mnemiopsis Leidyi;Unspecified;21687;0-200;0;2018;Spring;4;1;2.0;16;North;8;32.849519;34.943390;100,456.34,600
Inshore;18/04/2018;18/04/2018 18:57;Ask-Ash;Swimming;2;Unspecified;Rhopilema nomadica;1;21689;0-200;0;2018;Spring;4;0;2.0;16;South;19;31.809739;34.568481;100,456.34,600
Inshore;19/04/2018;19/04/2018 19:09;Nah-Rhn;Diving;0;Unspecified;0;0;21700;0-200;0;2018;Spring;4;0;2.0;16;North;1;32.849519;34.943390;100,456.34,600
Inshore;19/04/2018;19/04/2018 15:39;Nah-Rhn;WalkingOnShore;0;Unspecified;0;0;21697;0-200;0;2018;Spring;4;0;2.0;16;North;1;32.849519;34.943390;100,456.34,600
Offshore;19/04/2018;19/04/2018 11:02;Hbay-Aco;Yachting;0;Unspecified;0;Unspecified;21692;200 meters - 1 mile;0;2018;Spring;4;0,5;2.0;16;North;3;32.849519;34.943390;100,456.34,600
Inshore;19/04/2018;19/04/2018 11:06;Dor-Atl;Swimming;0;Unspecified;0;0;21693;0-200;0;2018;Spring;4;0;2.0;16;North;7;32.849519;34.943390;100,456.34,600
Inshore;19/04/2018;19/04/2018 17:50;Dor-Atl;Swimming;0;Unspecified;0;0;21698;0-200;0;2018;Spring;4;0,5;2.0;16;North;7;32.849519;34.943390;100,456.34,600
Inshore;19/04/2018;19/04/2018 10:54;Had-Jsr;Swimming;2;Oct-30;Rhopilema nomadica;0;21691;0-200;0;2018;Spring;4;0;2.0;16;North;9;32.849519;34.943390;100,456.34,600
Inshore;19/04/2018;19/04/2018 19:20;Hrz-Fal;Bathing;0;Unspecified;0;1;21701;0-200;0;2018;Spring;4;0;2.0;16;Center;13;32.355448;34.790955;100,456.34,600
Inshore;19/04/2018;19/04/2018 11:43;Rsh-Jaf;WalkingOnShore;2;Oct-30;Rhopilema nomadica;Unspecified;21694;0-200;1;2018;Spring;4;0;2.0;16;Center;16;32.355448;34.790955;100,456.34,600
Inshore;19/04/2018;19/04/2018 15:31;Rsh-Jaf;Unspecified;10;30-60;Rhopilema nomadica;1;21695;0-200;1;2018;Spring;4;0;2.0;16;Center;16;32.355448;34.790955;100,456.34,600
Offshore;19/04/2018;20/04/2018 12:19;Plm-Rsh;Fishing;0;Unspecified;0;Unspecified;21703;1-6 miles;0;2018;Spring;4;1;2.0;16;South;17;31.809739;34.568481;100,456.34,600
Inshore;19/04/2018;19/04/2018 17:58;Ash-Plm;WalkingOnShore;2;Oct-30;Rhopilema nomadica;Unspecified;21699;0-200;1;2018;Spring;4;0;2.0;16;South;18;31.809739;34.568481;100,456.34,600
Inshore;19/04/2018;19/04/2018 15:37;Gaz-Ask;Bathing;0;Unspecified;0;Unspecified;21696;0-200;0;2018;Spring;4;0,5;2.0;16;South;20;31.809739;34.568481;100,456.34,600
Inshore;20/04/2018;20/04/2018 17:34;Hbay-Aco;Other;2;Unspecified;Rhopilema nomadica;0;21708;0-200;1;2018;Spring;4;0;2.0;16;North;3;32.849519;34.943390;100,456.34,600
Inshore;20/04/2018;20/04/2018 23:24;Tir-Shq;Surfing;0;Unspecified;0;0;21709;0-200;0;2018;Spring;4;0;2.0;16;North;5;32.849519;34.943390;100,456.34,600
Inshore;20/04/2018;20/04/2018 09:41;Fal-Nat;WalkingOnShore;2;Oct-30;Rhopilema nomadica;לא הייתי במים;21702;0-200;1;2018;Spring;4;0;2.0;16;Center;12;32.355448;34.790955;100,456.34,600
Inshore;20/04/2018;20/04/2018 16:13;Jaf-Tlv;Swimming;0;Unspecified;0;0;21707;0-200;0;2018;Spring;4;0;2.0;16;Center;15;32.355448;34.790955;100,456.34,600
Offshore;20/04/2018;20/04/2018 12:20;Jaf-Tlv;Fishing;0;Unspecified;0;Unspecified;21704;200 meters - 1 mile;0;2018;Spring;4;1;2.0;16;Center;15;32.355448;34.790955;100,456.34,600
Offshore;20/04/2018;20/04/2018 14:59;Rsh-Jaf;Fishing;2;Oct-30;Rhopilema nomadica;Unspecified;21705;1-6 miles;0;2018;Spring;4;1;2.0;16;Center;16;32.355448;34.790955;100,456.34,600
Offshore;20/04/2018;20/04/2018 14:59;Rsh-Jaf;Fishing;2;Oct-30;Aurelia aurita;Unspecified;21706;1-6 miles;0;2018;Spring;4;1;2.0;16;Center;16;32.355448;34.790955;100,456.34,600
Offshore;20/04/2018;21/04/2018 11:02;Gaz-Ask;Yachting;0;Unspecified;0;Unspecified;21712;200 meters - 1 mile;0;2018;Spring;4;0,5;2.0;16;South;20;31.809739;34.568481;100,456.34,600
Inshore;21/04/2018;21/04/2018 10:59;Aco-Nah;Kayaking;2;Oct-30;Rhopilema nomadica;לא הייתי במים;21711;0-200;0;2018;Spring;4;1;2.0;16;North;2;32.849519;34.943390;100,456.34,600
Inshore;21/04/2018;21/04/2018 23:48;Aco-Nah;Windsurfing;10;30-60;Rhopilema nomadica;0;21714;0-200;1;2018;Spring;4;0;2.0;16;North;2;32.849519;34.943390;100,456.34,600
Inshore;21/04/2018;21/04/2018 11:11;Jaf-Tlv;Bathing;2;0-10;Rhopilema nomadica;1;21713;0-200;0;2018;Spring;4;0;2.0;16;Center;15;32.355448;34.790955;100,456.34,600
Inshore;22/04/2018;22/04/2018 21:53;Tir-Shq;Surfing;0;Unspecified;0;0;21716;0-200;0;2018;Spring;4;0;2.0;17;North;5;32.849519;34.943390;100,456.34,600
Inshore;22/04/2018;22/04/2018 21:55;Tir-Shq;Surfing;0;Unspecified;0;0;21717;0-200;0;2018;Spring;4;0;2.0;17;North;5;32.849519;34.943390;100,456.34,600
Inshore;22/04/2018;22/04/2018 13:14;Dor-Atl;Bathing;0;Unspecified;0;0;21715;0-200;0;2018;Spring;4;0,5;2.0;17;North;7;32.849519;34.943390;100,456.34,600
Inshore;23/04/2018;23/04/2018 17:41;Nah-Rhn;WalkingOnShore;0;Unspecified;0;לא הייתי במים;21718;0-200;0;2018;Spring;4;0;2.0;17;North;1;32.849519;34.943390;100,456.34,600
Inshore;23/04/2018;23/04/2018 17:45;Gaz-Ask;Swimming;0;Unspecified;0;0;21719;0-200;0;2018;Spring;4;0,5;2.0;17;South;20;31.809739;34.568481;100,456.34,600
Offshore;24/04/2018;24/04/2018 08:58;Atl-Tir;Boating;0;Unspecified;0;Unspecified;21722;1-6 miles;0;2018;Spring;4;1;2.0;17;North;6;32.849519;34.943390;100,456.34,600
Inshore;24/04/2018;25/04/2018 07:30;Gaz-Ask;Swimming;0;Unspecified;0;0;21723;0-200;0;2018;Spring;4;0,5;2.0;17;South;20;31.809739;34.568481;100,456.34,600
Inshore;25/04/2018;25/04/2018 11:24;Hbay-Aco;Boating;0;Unspecified;0;Unspecified;21725;0-200;0;2018;Spring;4;1;2.0;17;North;3;32.849519;34.943390;100,456.34,600
Inshore;25/04/2018;25/04/2018 08:26;Atl-Tir;WalkingOnShore;2;Oct-30;Rhopilema nomadica;לא הייתי במים;21724;0-200;1;2018;Spring;4;1;2.0;17;North;6;32.849519;34.943390;100,456.34,600
Inshore;26/04/2018;27/04/2018 09:26;Gaz-Ask;Swimming;0;Unspecified;0;0;21726;0-200;0;2018;Spring;4;0,5;2.0;17;South;20;31.809739;34.568481;100,456.34,600
Inshore;27/04/2018;01/05/2018 22:24;Aco-Nah;Kayaking;0;Unspecified;0;לא הייתי במים;21761;0-200;0;2018;Spring;4;1;2.0;17;North;2;32.849519;34.943390;100,456.34,600
Inshore;27/04/2018;28/04/2018 01:10;Shq-Hbay;Surfing;0;Unspecified;0;Unspecified;21730;0-200;0;2018;Spring;4;1;2.0;17;North;4;32.849519;34.943390;100,456.34,600
Inshore;27/04/2018;27/04/2018 15:41;Atl-Tir;Swimming;0;Unspecified;0;0;21729;0-200;0;2018;Spring;4;1;2.0;17;North;6;32.849519;34.943390;100,456.34,600
Inshore;27/04/2018;27/04/2018 13:06;Dor-Atl;Swimming;0;Unspecified;0;0;21727;0-200;0;2018;Spring;4;0,5;2.0;17;North;7;32.849519;34.943390;100,456.34,600
Inshore;27/04/2018;29/04/2018 08:26;Jsr-Dor;Swimming;0;Unspecified;0;Unspecified;21745;0-200;0;2018;Spring;4;1;2.0;17;North;8;32.849519;34.943390;100,456.34,600
Inshore;27/04/2018;27/04/2018 13:34;Gaz-Ask;Swimming;0;Unspecified;0;0;21728;0-200;0;2018;Spring;4;0,5;2.0;17;South;20;31.809739;34.568481;100,456.34,600
Inshore;28/04/2018;28/04/2018 11:01;Nah-Rhn;Swimming;0;Unspecified;0;0;21733;0-200;0;2018;Spring;4;0;2.0;17;North;1;32.849519;34.943390;100,456.34,600
Inshore;28/04/2018;28/04/2018 10:01;Shq-Hbay;Bathing;0;Unspecified;0;0;21732;0-200;0;2018;Spring;4;1;2.0;17;North;4;32.849519;34.943390;100,456.34,600
Inshore;28/04/2018;28/04/2018 21:00;Shq-Hbay;Swimming;0;Unspecified;0;0;21739;0-200;0;2018;Spring;4;1;2.0;17;North;4;32.849519;34.943390;100,456.34,600
Inshore;28/04/2018;28/04/2018 16:10;Dor-Atl;Swimming;0;Unspecified;0;0;21737;0-200;0;2018;Spring;4;0,5;2.0;17;North;7;32.849519;34.943390;100,456.34,600
Inshore;28/04/2018;28/04/2018 20:40;Dor-Atl;Diving;0;Unspecified;0;0;21738;0-200;0;2018;Spring;4;1;2.0;17;North;7;32.849519;34.943390;100,456.34,600
Inshore;28/04/2018;29/04/2018 08:25;Jsr-Dor;Swimming;0;Unspecified;0;Unspecified;21743;0-200;0;2018;Spring;4;1;2.0;17;North;8;32.849519;34.943390;100,456.34,600
Inshore;28/04/2018;29/04/2018 08:25;Jsr-Dor;Swimming;0;Unspecified;0;Unspecified;21744;0-200;0;2018;Spring;4;1;2.0;17;North;8;32.849519;34.943390;100,456.34,600
Inshore;28/04/2018;28/04/2018 12:12;Had-Jsr;Diving;0;Unspecified;0;Unspecified;21734;0-200;0;2018;Spring;4;1;2.0;17;North;9;32.849519;34.943390;100,456.34,600
Inshore;28/04/2018;29/04/2018 09:03;Nat-Mich;Snorkeling;0;Unspecified;0;0;21747;0-200;0;2018;Spring;4;0;2.0;17;Center;11;32.355448;34.790955;100,456.34,600
Offshore;28/04/2018;28/04/2018 09:19;Tlv-Hrz;Swimming;0;Unspecified;0;0;21731;200 meters - 1 mile;0;2018;Spring;4;0;2.0;17;Center;14;32.355448;34.790955;100,456.34,600
Inshore;28/04/2018;28/04/2018 14:01;Gaz-Ask;Swimming;2;Oct-30;Rhizostoma pulmo;Unspecified;21735;0-200;1;2018;Spring;4;0,5;2.0;17;South;20;31.809739;34.568481;100,456.34,600
Inshore;28/04/2018;28/04/2018 14:22;Gaz-Ask;Snorkeling;0;Unspecified;0;0;21736;0-200;1;2018;Spring;4;0,5;2.0;17;South;20;31.809739;34.568481;100,456.34,600
Inshore;28/04/2018;29/04/2018 09:41;Gaz-Ask;Swimming;0;Unspecified;0;Unspecified;21749;0-200;0;2018;Spring;4;0;2.0;17;South;20;31.809739;34.568481;100,456.34,600
Inshore;29/04/2018;01/05/2018 22:26;Aco-Nah;Kayaking;2;30-60;Rhopilema nomadica;Unspecified;21762;0-200;0;2018;Spring;4;0;2.0;18;North;2;32.849519;34.943390;100,456.34,600
Inshore;29/04/2018;29/04/2018 08:23;Tir-Shq;Swimming;0;Unspecified;0;0;21741;0-200;0;2018;Spring;4;0;2.0;18;North;5;32.849519;34.943390;100,456.34,600
Inshore;29/04/2018;29/04/2018 14:53;Tir-Shq;Swimming;0;Unspecified;0;0;21751;0-200;0;2018;Spring;4;1;2.0;18;North;5;32.849519;34.943390;100,456.34,600
Offshore;29/04/2018;29/04/2018 00:16;Dor-Atl;Surfing;0;Unspecified;0;Unspecified;21740;200 meters - 1 mile;0;2018;Spring;4;1;2.0;18;North;7;32.849519;34.943390;100,456.34,600
Inshore;29/04/2018;29/04/2018 15:15;Dor-Atl;Swimming;0;Unspecified;0;0;21752;0-200;0;2018;Spring;4;0,5;2.0;18;North;7;32.849519;34.943390;100,456.34,600
Inshore;29/04/2018;29/04/2018 08:25;Jsr-Dor;Swimming;2;0-10;Mnemiopsis Leidyi;0;21742;0-200;0;2018;Spring;4;1;2.0;18;North;8;32.849519;34.943390;100,456.34,600
Offshore;29/04/2018;29/04/2018 09:32;Had-Jsr;Diving;0;Unspecified;0;0;21748;200 meters - 1 mile;0;2018;Spring;4;1;2.0;18;North;9;32.849519;34.943390;100,456.34,600
Inshore;29/04/2018;29/04/2018 08:28;Jaf-Tlv;Swimming;0;Unspecified;0;0;21746;0-200;0;2018;Spring;4;0;2.0;18;Center;15;32.355448;34.790955;100,456.34,600
Inshore;29/04/2018;29/04/2018 13:08;Gaz-Ask;Swimming;0;Unspecified;0;0;21750;0-200;0;2018;Spring;4;0,5;2.0;18;South;20;31.809739;34.568481;100,456.34,600
Inshore;30/04/2018;01/05/2018 22:26;Aco-Nah;Kayaking;0;Unspecified;0;Unspecified;21763;0-200;0;2018;Spring;4;1;2.0;18;North;2;32.849519;34.943390;100,456.34,600
Inshore;30/04/2018;30/04/2018 12:17;Tir-Shq;Unspecified;0;Unspecified;0;0;21754;0-200;0;2018;Spring;4;1;2.0;18;North;5;32.849519;34.943390;100,456.34,600
Inshore;30/04/2018;30/04/2018 21:28;Atl-Tir;Swimming;0;Unspecified;0;0;21756;0-200;0;2018;Spring;4;1;2.0;18;North;6;32.849519;34.943390;100,456.34,600
Inshore;30/04/2018;30/04/2018 10:08;Jaf-Tlv;Unspecified;0;Unspecified;0;0;21753;0-200;0;2018;Spring;4;0;2.0;18;Center;15;32.355448;34.790955;100,456.34,600
Inshore;30/04/2018;30/04/2018 13:02;Gaz-Ask;Swimming;0;Unspecified;0;0;21755;0-200;0;2018;Spring;4;0,5;2.0;18;South;20;31.809739;34.568481;100,456.34,600
Inshore;01/05/2018;01/05/2018 08:17;Tir-Shq;Swimming;0;Unspecified;0;Unspecified;21757;0-200;0;2018;Spring;5;0;2.0;18;North;5;32.849519;34.943390;100,456.34,600
Inshore;01/05/2018;02/05/2018 08:26;Jsr-Dor;Unspecified;0;Unspecified;0;1;21766;0-200;0;2018;Spring;5;0;2.0;18;North;8;32.849519;34.943390;100,456.34,600
Inshore;01/05/2018;01/05/2018 08:42;Jaf-Tlv;Swimming;0;Unspecified;0;0;21758;0-200;0;2018;Spring;5;0;2.0;18;Center;15;32.355448;34.790955;100,456.34,600
Inshore;01/05/2018;01/05/2018 15:01;Rsh-Jaf;Swimming;0;Unspecified;0;Unspecified;21760;0-200;0;2018;Spring;5;0;2.0;18;Center;16;32.355448;34.790955;100,456.34,600
Inshore;01/05/2018;01/05/2018 22:53;Plm-Rsh;Swimming;2;Oct-30;Rhopilema nomadica;0;21765;0-200;0;2018;Spring;5;0;2.0;18;South;17;31.809739;34.568481;100,456.34,600
Offshore;01/05/2018;01/05/2018 22:31;Ash-Plm;Swimming;2;Oct-30;Aurelia aurita;0;21764;200 meters - 1 mile;0;2018;Spring;5;0;2.0;18;South;18;31.809739;34.568481;100,456.34,600
Inshore;01/05/2018;01/05/2018 13:56;Gaz-Ask;Unspecified;0;Unspecified;0;0;21759;0-200;0;2018;Spring;5;0,5;2.0;18;South;20;31.809739;34.568481;100,456.34,600
Inshore;02/05/2018;02/05/2018 15:43;Atl-Tir;Swimming;0;Unspecified;0;0;21768;0-200;0;2018;Spring;5;1;2.0;18;North;6;32.849519;34.943390;100,456.34,600
Inshore;02/05/2018;02/05/2018 16:59;Dor-Atl;Swimming;0;Unspecified;0;0;21769;0-200;0;2018;Spring;5;0,5;2.0;18;North;7;32.849519;34.943390;100,456.34,600
Inshore;02/05/2018;03/05/2018 21:21;Dor-Atl;Swimming;0;Unspecified;0;0;21772;0-200;0;2018;Spring;5;0,5;2.0;18;North;7;32.849519;34.943390;100,456.34,600
Inshore;02/05/2018;02/05/2018 13:52;Gaz-Ask;Swimming;0;Unspecified;0;0;21767;0-200;0;2018;Spring;5;0,5;2.0;18;South;20;31.809739;34.568481;100,456.34,600
Inshore;03/05/2018;03/05/2018 13:38;Tir-Shq;Swimming;0;Unspecified;0;0;21771;0-200;0;2018;Spring;5;0;2.0;18;North;5;32.849519;34.943390;100,456.34,600
Inshore;03/05/2018;03/05/2018 21:23;Dor-Atl;Swimming;0;Unspecified;0;0;21773;0-200;0;2018;Spring;5;0,5;2.0;18;North;7;32.849519;34.943390;100,456.34,600
Inshore;03/05/2018;05/05/2018 22:29;Dor-Atl;Bathing;0;Unspecified;0;0;21792;0-200;0;2018;Spring;5;1;2.0;18;North;7;32.849519;34.943390;100,456.34,600
Inshore;03/05/2018;04/05/2018 22:25;Plm-Rsh;Swimming;0;Unspecified;0;0;21784;0-200;0;2018;Spring;5;0;2.0;18;South;17;31.809739;34.568481;100,456.34,600
Inshore;03/05/2018;03/05/2018 09:40;Gaz-Ask;Swimming;0;Unspecified;0;1;21770;0-200;0;2018;Spring;5;0,5;2.0;18;South;20;31.809739;34.568481;100,456.34,600
Inshore;04/05/2018;04/05/2018 20:42;Shq-Hbay;Bathing;0;Unspecified;0;0;21779;0-200;0;2018;Spring;5;1;2.0;18;North;4;32.849519;34.943390;100,456.34,600
Inshore;04/05/2018;04/05/2018 12:32;Tir-Shq;Swimming;0;Unspecified;0;0;21775;0-200;0;2018;Spring;5;0;2.0;18;North;5;32.849519;34.943390;100,456.34,600
Inshore;04/05/2018;04/05/2018 20:56;Tir-Shq;Swimming;0;Unspecified;0;0;21781;0-200;0;2018;Spring;5;0;2.0;18;North;5;32.849519;34.943390;100,456.34,600
Inshore;04/05/2018;04/05/2018 15:08;Atl-Tir;Swimming;0;Unspecified;0;0;21777;0-200;0;2018;Spring;5;1;2.0;18;North;6;32.849519;34.943390;100,456.34,600
Inshore;04/05/2018;04/05/2018 16:52;Dor-Atl;Swimming;0;Unspecified;0;0;21778;0-200;0;2018;Spring;5;0,5;2.0;18;North;7;32.849519;34.943390;100,456.34,600
Inshore;04/05/2018;04/05/2018 20:52;Dor-Atl;Diving;0;Unspecified;0;0;21780;0-200;0;2018;Spring;5;1;2.0;18;North;7;32.849519;34.943390;100,456.34,600
Inshore;04/05/2018;04/05/2018 21:43;Had-Jsr;Diving;0;Unspecified;0;Unspecified;21782;0-200;0;2018;Spring;5;1;2.0;18;North;9;32.849519;34.943390;100,456.34,600
Inshore;04/05/2018;04/05/2018 22:24;Had-Jsr;Diving;0;Unspecified;0;Unspecified;21783;0-200;0;2018;Spring;5;1;2.0;18;North;9;32.849519;34.943390;100,456.34,600
Inshore;04/05/2018;04/05/2018 11:05;Fal-Nat;Bathing;0;Unspecified;0;לא הייתי במים;21774;0-200;0;2018;Spring;5;0;2.0;18;Center;12;32.355448;34.790955;100,456.34,600
Inshore;04/05/2018;04/05/2018 15:05;Gaz-Ask;Swimming;0;Unspecified;0;0;21776;0-200;0;2018;Spring;5;0,5;2.0;18;South;20;31.809739;34.568481;100,456.34,600
Inshore;05/05/2018;05/05/2018 20:55;Nah-Rhn;WalkingOnShore;0;Unspecified;0;לא הייתי במים;21791;0-200;0;2018;Spring;5;0;2.0;18;North;1;32.849519;34.943390;100,456.34,600
Inshore;05/05/2018;05/05/2018 22:53;Dor-Atl;Bathing;0;Unspecified;0;0;21793;0-200;0;2018;Spring;5;1;2.0;18;North;7;32.849519;34.943390;100,456.34,600
Inshore;05/05/2018;05/05/2018 00:49;Had-Jsr;Diving;0;Unspecified;0;Unspecified;21785;0-200;0;2018;Spring;5;1;2.0;18;North;9;32.849519;34.943390;100,456.34,600
Inshore;05/05/2018;05/05/2018 00:58;Nat-Mich;Diving;0;Unspecified;0;0;21786;0-200;0;2018;Spring;5;0;2.0;18;Center;11;32.355448;34.790955;100,456.34,600
Inshore;05/05/2018;05/05/2018 12:26;Fal-Nat;Bathing;2;Unspecified;Rhopilema nomadica;0;21788;0-200;0;2018;Spring;5;0;2.0;18;Center;12;32.355448;34.790955;100,456.34,600
Inshore;05/05/2018;05/05/2018 12:27;Fal-Nat;Unspecified;0;Unspecified;0;0;21789;0-200;0;2018;Spring;5;0;2.0;18;Center;12;32.355448;34.790955;100,456.34,600
Inshore;05/05/2018;05/05/2018 14:48;Ask-Ash;Swimming;0;Unspecified;0;0;21790;0-200;0;2018;Spring;5;1;2.0;18;South;19;31.809739;34.568481;100,456.34,600
Inshore;05/05/2018;05/05/2018 10:38;Gaz-Ask;Swimming;0;Unspecified;0;0;21787;0-200;0;2018;Spring;5;0,5;2.0;18;South;20;31.809739;34.568481;100,456.34,600
Inshore;06/05/2018;06/05/2018 23:12;Dor-Atl;Bathing;0;Unspecified;0;0;21797;0-200;0;2018;Spring;5;0,5;2.0;19;North;7;32.849519;34.943390;100,456.34,600
Inshore;06/05/2018;06/05/2018 19:31;Plm-Rsh;WalkingOnShore;10;0-10;Salps;לא הייתי במים;21795;0-200;1;2018;Spring;5;0;2.0;19;South;17;31.809739;34.568481;100,456.34,600
Inshore;06/05/2018;06/05/2018 19:29;Gaz-Ask;WalkingOnShore;2;0-10;Salps;Unspecified;21794;0-200;0;2018;Spring;5;0,5;2.0;19;South;20;31.809739;34.568481;100,456.34,600
Inshore;07/05/2018;07/05/2018 16:02;Dor-Atl;Bathing;0;Unspecified;0;0;21798;0-200;0;2018;Spring;5;0,5;2.0;19;North;7;32.849519;34.943390;100,456.34,600
Offshore;08/05/2018;08/05/2018 23:21;Shq-Hbay;Boating;0;Unspecified;0;0;21800;200 meters - 1 mile;0;2018;Spring;5;0;2.0;19;North;4;32.849519;34.943390;100,456.34,600
Inshore;08/05/2018;08/05/2018 23:19;Mich-Had;Swimming;0;Unspecified;0;0;21799;0-200;0;2018;Spring;5;0;2.0;19;Center;10;32.355448;34.790955;100,456.34,600
Offshore;09/05/2018;09/05/2018 19:08;Shq-Hbay;Diving;0;Unspecified;0;Unspecified;21802;200 meters - 1 mile;0;2018;Spring;5;0;2.0;19;North;4;32.849519;34.943390;100,456.34,600
Inshore;09/05/2018;09/05/2018 16:10;Dor-Atl;Bathing;0;Unspecified;0;0;21801;0-200;0;2018;Spring;5;0,5;2.0;19;North;7;32.849519;34.943390;100,456.34,600
Inshore;10/05/2018;11/05/2018 08:46;Dor-Atl;Bathing;0;Unspecified;0;0;21807;0-200;0;2018;Spring;5;0,5;2.0;19;North;7;32.849519;34.943390;100,456.34,600
Inshore;10/05/2018;11/05/2018 18:01;Had-Jsr;Diving;0;Unspecified;0;0;21813;0-200;0;2018;Spring;5;1;2.0;19;North;9;32.849519;34.943390;100,456.34,600
Offshore;10/05/2018;10/05/2018 12:29;Tlv-Hrz;Surfing;0;Unspecified;0;0;21805;200 meters - 1 mile;0;2018;Spring;5;0;2.0;19;Center;14;32.355448;34.790955;100,456.34,600
Inshore;10/05/2018;10/05/2018 10:26;Jaf-Tlv;Swimming;0;Unspecified;0;0;21804;0-200;0;2018;Spring;5;0;2.0;19;Center;15;32.355448;34.790955;100,456.34,600
Inshore;10/05/2018;10/05/2018 09:38;Gaz-Ask;Swimming;0;Unspecified;0;0;21803;0-200;0;2018;Spring;5;0,5;2.0;19;South;20;31.809739;34.568481;100,456.34,600
Inshore;11/05/2018;11/05/2018 17:20;Aco-Nah;Swimming;0;Unspecified;0;1;21811;0-200;0;2018;Spring;5;0;2.0;19;North;2;32.849519;34.943390;100,456.34,600
Inshore;11/05/2018;11/05/2018 14:33;Dor-Atl;Swimming;0;Unspecified;0;0;21810;0-200;0;2018;Spring;5;0,5;2.0;19;North;7;32.849519;34.943390;100,456.34,600
Inshore;11/05/2018;14/05/2018 15:39;Dor-Atl;Swimming;0;Unspecified;0;Unspecified;21820;0-200;0;2018;Spring;5;1;2.0;19;North;7;32.849519;34.943390;100,456.34,600
Inshore;11/05/2018;11/05/2018 18:39;Had-Jsr;Diving;0;Unspecified;0;0;21814;0-200;0;2018;Spring;5;1;2.0;19;North;9;32.849519;34.943390;100,456.34,600
Inshore;11/05/2018;11/05/2018 14:30;Tlv-Hrz;Surfing;0;Unspecified;0;0;21809;0-200;0;2018;Spring;5;0;2.0;19;Center;14;32.355448;34.790955;100,456.34,600
Inshore;11/05/2018;11/05/2018 08:36;Jaf-Tlv;Swimming;0;Unspecified;0;0;21806;0-200;0;2018;Spring;5;0;2.0;19;Center;15;32.355448;34.790955;100,456.34,600
Inshore;11/05/2018;11/05/2018 12:02;Gaz-Ask;Swimming;2;30-60;Rhizostoma pulmo;0;21808;0-200;0;2018;Spring;5;0,5;2.0;19;South;20;31.809739;34.568481;100,456.34,600
Inshore;12/05/2018;12/05/2018 14:36;Shq-Hbay;Bathing;0;Unspecified;0;0;21815;0-200;0;2018;Spring;5;1;2.0;19;North;4;32.849519;34.943390;100,456.34,600
Offshore;12/05/2018;12/05/2018 20:07;Had-Jsr;Diving;0;Unspecified;0;Unspecified;21817;Unspecified;0;2018;Spring;5;0,5;2.0;19;North;9;32.849519;34.943390;100,456.34,600
Inshore;12/05/2018;12/05/2018 20:07;Nat-Mich;Swimming;0;Unspecified;0;0;21816;0-200;0;2018;Spring;5;1;2.0;19;Center;11;32.355448;34.790955;100,456.34,600
Inshore;13/05/2018;13/05/2018 19:52;Dor-Atl;Swimming;0;Unspecified;0;0;21819;0-200;0;2018;Spring;5;0,5;2.0;20;North;7;32.849519;34.943390;100,456.34,600
Inshore;14/05/2018;14/05/2018 15:42;Dor-Atl;Swimming;0;Unspecified;0;Unspecified;21821;0-200;0;2018;Spring;5;1;2.0;20;North;7;32.849519;34.943390;100,456.34,600
Inshore;14/05/2018;14/05/2018 19:52;Dor-Atl;Swimming;0;Unspecified;0;0;21823;0-200;0;2018;Spring;5;0,5;2.0;20;North;7;32.849519;34.943390;100,456.34,600
Inshore;14/05/2018;14/05/2018 15:55;Jsr-Dor;WalkingOnShore;2;30-60;Rhopilema nomadica;Unspecified;21822;0-200;1;2018;Spring;5;1;2.0;20;North;8;32.849519;34.943390;100,456.34,600
Inshore;14/05/2018;15/05/2018 08:35;Hrz-Fal;Surfing;10;Oct-30;Rhizostoma pulmo;לא הייתי במים;21824;0-200;0;2018;Spring;5;0;2.0;20;Center;13;32.355448;34.790955;100,456.34,600
Inshore;15/05/2018;15/05/2018 16:23;Dor-Atl;Swimming;0;Unspecified;0;0;21826;0-200;0;2018;Spring;5;0,5;2.0;20;North;7;32.849519;34.943390;100,456.34,600
Inshore;15/05/2018;15/05/2018 08:59;Jaf-Tlv;Swimming;0;Unspecified;0;0;21825;0-200;0;2018;Spring;5;0;2.0;20;Center;15;32.355448;34.790955;100,456.34,600
Inshore;15/05/2018;16/05/2018 09:03;Gaz-Ask;Swimming;0;Unspecified;0;0;21832;0-200;0;2018;Spring;5;0,5;2.0;20;South;20;31.809739;34.568481;100,456.34,600
Inshore;16/05/2018;16/05/2018 13:37;Atl-Tir;Swimming;0;Unspecified;0;0;21833;0-200;0;2018;Spring;5;1;2.0;20;North;6;32.849519;34.943390;100,456.34,600
